row,Product Id,"国家
Country",shop,product_name,image_url,"首图
First Image Show","最爆视频链接参考
Video link","一级行业
Primary Industry","一级类目
Level 1 Category","二级类目
Level 2 Category","三级类目
Level 3 Category","商品原价
Listed Price","秒杀指导价
Flash Sale Price","折扣率
Discount Rate",price,"颜色
Colors","尺码
Sizes",link,"供应商名称
Supplier Name",Number Requested,Number Ordered
S251025028266,1.7375E+18,SA,Veseek,????? ??? ????? ????????? ???? ????? ??????? ?????? ???????? ?????? ??????? ??????? ???????? ????? ????????? ???????? ?? ??????????? ????? ???? ????????? ????? ????? ???,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/c7d42285f1f346f9a4085efe0f3e490a~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"厨具
Kitchenware","厨房器具
Kitchen Utensils & Gadgets","开瓶器
Openers",?.?49 - ?.?65,,,49-65,"????,??? ???? ????,????? ???????,????,???????,????,????",???? ????,https://shop.tiktok.com/view/product/1737497352712782997?region=undefined&source=seller_center,义乌市达邦贸易有限公司,0,0
S260527006816,1.7375E+18,SA,Verve Fashion,??? ?? ??????? ?????? ???????? ????? ??????? ??? ????? ?????? ?????? ?????? ????? ????? ???? ????? ???? ????? ?????? ???? ????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/a251da697a28479ab8ea74e4a81b3c6c~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士套装与连体衣
Women's Suits & Sets","女士套装
Women's Clothing Sets",?.?109,,,40.33,"???? ??????,Silver,????,???? ????,???? ?????,???? ????? ????,????","S,M,L,XL",https://shop.tiktok.com/view/product/1737497355086497737?region=undefined&source=seller_center,陆川县马坡镇久久制衣厂,0,0
S250923025702,1.7375E+18,SA,MO COO,???/???? ?????? ???? ?????? ??????? ???? ????? ?????? ?? ???? ????? ??????? ????? ?????? ???????? ??????? ???? ?????? ??????????? ???????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/8d29327879064140ae837d5abf4a473b~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士上装
Women's Tops","女士毛衣与针织衫
Women's Knitwear",?.?109,,,35.97,"????,????,???? ??????","S,M,L,XL",https://shop.tiktok.com/view/product/1737497355552458735?region=undefined&source=seller_center,广州市慎独服饰有限公司,0,0
S250926009817,1.7375E+18,SA,Giamanni,???? ??? ????? ???? ????? ?????? ??? ????? ?? ?????? ??????? ?? ???????? | ???????? ???? ????? ??????? ???? ????? ????? ??????? ??????? ????? ???????? ??????. ???? ??? ???? ????? ??? ??? ??? V ????? ?????? ?????? ????? ?????? ????? ?????????.,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/43b1b4f78e9d49d19c936a567efba665~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士内衣
Women's Underwear","女士性感内衣
Lingerie",?.?105,,,26.25,????,"S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497356121310742?region=undefined&source=seller_center,佛山市南海区娇曼妮服饰商行（个体工商户）,0,0
S260428021578,1.7375E+18,SA,Vanndochic,1 ????? ???? ?????? ???? ???? ?????? ????? ?????? ?????? | ????? ?????? ??????? ???? ????? | ????? ????? ?????? ??????? ?????? ?????? | ????? ???? ???? ?? ??? ????? | ?????? ??????? ????? ?????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/8072fb22cc6b40cca56eecc13656c375~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士下装
Women's Bottoms","女士裤子
Pants",?.?115,,,42.55,"???? ??????,???? ????,????","XL,M,S,L",https://shop.tiktok.com/view/product/1737497356382144105?region=undefined&source=seller_center,香港諾涵國際貿易有限公司,0,0
S260516000966,1.7375E+18,SA,Comfleur,??? ????? ???? ?? ?????? ?????? ??????? ????? ?????? ????? ???? ????? ????? ?????? ?????? ????? ?????? ??????? ???? ?????? ????? ????? + ????? ???? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/823b30c3823c4428b118854c7d5a00d1~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士套装与连体衣
Women's Suits & Sets","女士套装
Women's Clothing Sets",?.?185 - ?.?189,,,61.05-62.37,"?????,????,???? ????? ????,????,????????? ??????,???? ?????,?????? ???????,???? ????","XS,S,M,L,XL",https://shop.tiktok.com/view/product/1737497356604703931?region=undefined&source=seller_center,公安县衣帆风顺服装科技有限公司,0,0
S260309065180,1.7375E+18,SA,Soft Frame,??? ???? ????? ???? ?????? ??? ??????? ???? ???? ????????? ??????? ??????? ???? ????? ???? ????? ?????? ????? ?? ??? ?????? ?????? ??????? ????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/ce9f323ad8654e5ab505458f437c6ed7~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士上装
Women's Tops","女士背心，吊带&抹胸
Women's Tanks & Camis",?.?79,,,35.55,"???? ????,????,????,???????","XS,S,M,L,XL",https://shop.tiktok.com/view/product/1737497357863912558?region=undefined&source=seller_center,湖北省仙桃市纯尔莎服饰有限公司,0,0
S260703026336,1.7375E+18,SA,Hafizah Muslim,???????? ???? ?????? ??????? ??????? ???? ????? ?????? ?????? ???? ????? ???????? ????? ??????? ???? ?????? ?????? ??????????? ?????? ?????? ?????? ????????? ??????????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/cd5d882b045b43018bf7fab128f8b78a~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"穆斯林时尚
Modest Fashion","女士穆斯林服饰
Women's Islamic Clothing","阿巴亚
Abayas",?.?279,,,128.34,"????,????,???? ????,???? ??????","S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497357955138956?region=undefined&source=seller_center,浙江博果服饰有限公司,0,0
S250702003501,1.7375E+18,SA,SplendidSofa,1 ???? ??????? ???? ????? ????? ???? ? l-??? ?? 1234 ????? ? ??????? ???????-- ??? ????? ? ????? ???? ??????? ?????? ?? ?????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/cd5dde6e0b1c434faa381184dc446145~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"家纺布艺
Textiles & Soft Furnishings","居家布艺
Household Textiles","沙发套
Sofa Covers",?.?79 - ?.?279,,,26.86-94.86,"Cream,Dark gray","???? ????,????????? ? ?????,??????,???? ??? ???????,????? ??? ??? ??? L,???? ???? ?????? ???????,?????? ?????",https://shop.tiktok.com/view/product/1737497358081492615?region=undefined&source=seller_center,浦江县莲伊家纺店,0,0
S250803008879,1.7375E+18,SA,Eco Cook,??? ??? ????? ??????? ????? ?????? ??? ??????? ?????? ???? ??????? ???? ???????? ????? ???? ????? ???????? ????????? ??????? ?????????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/00fc778e0d424f07aeb44ce595b5204a~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"汽车和摩托车相关
Automotive & Motorcycle","汽车修理工具
Car Repair Tools","汽车车身修理工具
Car Body Repair Tools",?.?39,,,8.97,"????,????",???? ???? ????? ??????,https://shop.tiktok.com/view/product/1737497358121731955?region=undefined&source=seller_center,深圳市泰箴宇科技有限公司,0,0
S250504003346,1.7375E+18,SA,Shandeng Clothing,?? ???? ????? ????? ???? ? ?? ???? ???? ?????? ????? ????? ?????? ?????? ????? ??????? ? ????? ?????? ??????? ?????,https://p16-oec-va.ibyteimg.com/tos-maliva-i-o3syd03w52-us/c5e03a14593c456b94849ac94f0926ff~tplv-o3syd03w52-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"运动与户外
Sports & Outdoor","运动服饰
Sport & Outdoor Clothing","运动T恤
Sports Tops",?.?79 - ?.?235,,,18.17-54.05,"???? ??????,Brown,Rose gold,Multicolor1,Black,Multicolor2,Blue,Multicolor3,Multicolor4,???? + ????? + ???","S,M,L,XL",https://shop.tiktok.com/view/product/1737497358289176503?region=undefined&source=seller_center,东阳市善登服饰有限公司,0,0
S260120010669,1.7375E+18,SA,Artisanal Bargains,????? ??? ?????? ?????? ???? ????? ????? ?????? ??????? ?? ?????? ?????? ?????? ????????? ??? ????? ???? ??????? ?????? ?????????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/48b4b875a3034f24b8b40fdd0b4cd039~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"玩具和爱好
Toys & Hobbies","DIY爱好
DIY","手工画DIY
DIY Painting Supplies",?.?85,,,85,A4,???? ?????,https://shop.tiktok.com/view/product/1737497358399276613?region=undefined&source=seller_center,佛山市哇咔嘎哒商贸有限公司,1,0
S251120030332,1.7375E+18,SA,Artisan Elite Home,?????? ?? ????? ??????? ????? ???????? (184 ????/200 ????) ?? ?????? ????? ?????? ?? ??? ???? ????????? ?176 ????? ?????? ?????? ?????? ??????? ???? ??? ???????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/bf13c09c0b83483bb564d775ce488393~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"家居用品
Home Supplies","节日和派对用品
Festive & Party Supplies","聚会小礼品
Party Bags & Gifts",?.?115 - ?.?175,,,28.75-43.75,????,"184 ????,200 ????",https://shop.tiktok.com/view/product/1737497358506296818?region=undefined&source=seller_center,上海一抹浪网络科技工作室,0,0
S251106004928,1.7375E+18,SA,Yogurt 01,??? ?? ? ?????? ??? ??????? ????? ?????? ?????? ?????? ?????? ?? ??????? ?????? ????? ????? ?????? ??????? ??????? ???????? ??????? ??????? ????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/2f30dec478f24b7aa0e364ffea1709e6~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"时尚配饰
Fashion Accessories","发饰
Hair Accessories","头绳
Hairbands & Scrunchies",?.?65 - ?.?69,,,13.65-14.49,"???,?????? 2,?????? 3,?????? 4,?????? 5,???????? ?,???????? 7,???????? ?,???????? ?,???????? 10",???? ????,https://shop.tiktok.com/view/product/1737497358553023823?region=undefined&source=seller_center,义乌市青维饰品有限公司,0,0
S251015001476,1.7375E+18,SA,Ysabtst,??? ????? ?????? ?? ????? ?????? ?????? ?????? ??????? ??????? ?????? ??????? ?????? ??????? ????? ???????? ?????? ??? ?????? ?????? ????? ???????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/9e8240f4b79746c187c2d19a0821f46d~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"时尚配饰
Fashion Accessories","平价饰品
Costume Jewelry & Accessories","项链
Necklaces",?.?55,,,24.75,????,???? ???? ????? ??????,https://shop.tiktok.com/view/product/1737497358593524872?region=undefined&source=seller_center,义乌市朴瑞电子商务有限公司,0,0
S260709008629,1.7375E+18,SA,Chic&Crafted Bag,????? ????: ????? ??? ?????? ?????? ?? ???? ????????? ?????? ????? ??????? ?????? ???? ?????? ???? ????? ??? ????? ?? ??? ?????? ?????? ?????? ??? ?????.,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/769ac44e7e814bb3bdc170d82a944b6b~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"箱包
Luggage & Bags","女包
Women's Bags","女士单肩包及斜挎包
Women's Crossbody & Shoulder Bags",?.?89,,,36.49,"Beige,????,????,????",One-size,https://shop.tiktok.com/view/product/1737497358917797565?region=undefined&source=seller_center,"Yocon industry Co., Limited",0,0
S260512025024,1.7375E+18,SA,Eyvonne,??? ????? ????? ????? ???? ?????? ????? Y2K ????? ??? ???? ???? ????? ??? ??? ??? U ???? ????? ????? ???? ???? ?????? ????????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/0d3f3aae75984e9d88243daae4ade6f9~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士上装
Women's Tops","女士背心，吊带&抹胸
Women's Tanks & Camis",?.?79 - ?.?89,,,26.86-30.26,"????,????,???? ??????,???? ????? ??????,????,???? ???","S,M,L,XL",https://shop.tiktok.com/view/product/1737497358918910979?region=undefined&source=seller_center,仙桃市伊万服装店（个体工商户）,0,0
S250814028613,1.7375E+18,SA,DRIFT INTO GARDEN ll,??? ????? ????? ???? ?? ???? ???? ???? ??????? ????? ?????? ?????? ?????? ?????? ???? ???????? ????? ?????? ?????????? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/65cbec1016a64f55ac49d65289e0ece6~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"穆斯林时尚
Modest Fashion","女士穆斯林服饰
Women's Islamic Clothing","阿巴亚
Abayas",?.?375,,,225,"Rose gold,???? ????,????","S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497359314551907?region=undefined&source=seller_center,株洲市卡菲伦服装有限公司,0,0
S260324053481,1.7375E+18,SA,giftbobo,????? ???? ????? ????? ????? ????? ????? ?????? ???? ????? ????? ?????? ?????????? ???? ?????? ???? ???????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/6d29ece5a1eb4c4380b3b83a8eefcfa4~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"家纺布艺
Textiles & Soft Furnishings","居家布艺
Household Textiles","坐垫，抱枕与抱枕套
Cushions & Accessories",?.?149,,,31.29,Brown,??? ????,https://shop.tiktok.com/view/product/1737497359510045887?region=undefined&source=seller_center,深圳吉朵贸易有限公司,0,0
S260621010250,1.7375E+18,SA,Blue Nomad,???? ????? ????? Y2K ?????? ???? ???? ???? ???????? ?????? ??????? ????? ??? ?????? ??? ????? ???? ???????? ??? ??????? ???? ????? ?????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/93099404a80346029d32a6da272950cb~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士下装
Women's Bottoms","女士牛仔裤
Jeans",?.?235,,,86.95,"???? ????? ????,???? ?????,????","XS,S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497360190309856?region=undefined&source=seller_center,东莞市中堂蓝跃服饰工作室（个体工商户）,0,0
S260426010661,1.7375E+18,SA,XDD fashion slippers,???? ???? ??? ?????? ???????? ?????? ????? ????? ?????? ????? ????????? ???? ?????? ??????? ????? ????? ??????? ?????? ??????? ?????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/a33a31e85286404a9ec4af6c0bf34c1c~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"鞋靴
Shoes","女鞋
Women's Shoes","女士拖鞋
Slippers",?.?135,,,51.3,"????,????,????","Eu44-45,Eu40-41,Eu42-43,Eu38-39",https://shop.tiktok.com/view/product/1737497360345696038?region=undefined&source=seller_center,晋江优胜共创电子商务有限公司,0,0
S260209010568,1.7375E+18,SA,Shine Coral,????? ?????? ????? ?????? ?????? ???? ?????? ????? ???????? ?????? ?? ???? ???? ???? ??????? ?????? ???????? ?????? ????????? ????????? ????? ????? ????? ?????? ?????? (???? ?????),https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/5778cf4c9b3d4594842178c75bcf7373~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士上装
Women's Tops","女士短袖
Women's T-shirts",?.?79,,,27.65,"???? ?????,????,???? ?????,????,????","S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497360359983082?region=undefined&source=seller_center,香港珊颖梦服饰有限公司,0,0
S260413042532,1.7375E+18,SA,Quirky Sock Shop,????? ?????? ??????? 20 ????? (10 ?????)? ????? ????? ?????? ????? ???????? ???????? ????? ?????? ????????? ???????? ???? ???? ??????? ??????? ????? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/870f35bea26443559f812681cfd810ca~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"运动与户外
Sports & Outdoor","运动与户外配件
Sports & Outdoor Accessories","运动袜
Sports Socks",?.?145,,,53.65,"10 ????? ?????? ??????,10 ????? ?????? ??????.",Eu39-42,https://shop.tiktok.com/view/product/1737497360488826656?region=undefined&source=seller_center,义乌市诩熠电子商务商行,0,0
S260729013925,1.7375E+18,SA,Muslim clothing top store,??? ?????? ????? ????? ??? ??? ??? V ????? ?????? ????? ????? ???? ??????? ????? ??? ?? ????? ??????? ????? ??????? ????? ?????? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/e6e655a4727142c89ff7986e09b08114~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"穆斯林时尚
Modest Fashion","女士穆斯林服饰
Women's Islamic Clothing","穆斯林连衣裙
Dresses",?.?249,,,99.6,"???? ????????,???? ????,?????? ???????,????,????","S,M,L,XL",https://shop.tiktok.com/view/product/1737497362214388770?region=undefined&source=seller_center,海口龙华笑宏青商贸有限公司,0,0
S260624011796,1.7375E+18,SA,Chic Chic Bloom,????? ????? ???? ?????? ????? ????? ???? ????? ??????? ????? ?? ???? ?????? ?????? ????? ?????? ??????? ????? ???????? ?? ???? ???????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/97ffe5d07a864acd8892cebe9538dc77~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"穆斯林时尚
Modest Fashion","女士穆斯林服饰
Women's Islamic Clothing","穆斯林连衣裙
Dresses",?.?205,,,69.7,???? ??????,"S,M,L,XL",https://shop.tiktok.com/view/product/1737497362505696739?region=undefined&source=seller_center,广州晓辉壹贸易有限公司,0,0
S251024027229,1.7375E+18,SA,TAOYIN Luggage,????? ?????? ????? ????? ?????? ????? ?????? RFID ?? ??????? ?? ????? ?????? ?????? ???????? ???? ??????? ????????? ????? ?????? ??????? ?????? ????? ???????? ?????? ????????? ?????? ??????? ???? ???? ???????? ???? ???? ????? ???? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/8837cd94c90c4ed08442c3f63fac4daa~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"箱包
Luggage & Bags","女包
Women's Bags","女士钱包
Women's Wallets",?.?105,,,46.2,"????,????,?????,???????,????,????,????,???,???? ? ????,Black and dark brown",M,https://shop.tiktok.com/view/product/1737497362964711377?region=undefined&source=seller_center,广州市昊文皮具有限公司,0,0
S260127078377,1.7375E+18,SA,Hawthaw Women Apparel,????? ????? ??? ?????? ?????? ???? ???? ?? ?????? ??????? ????? ??? ?????? ????? ????? ???? ????? ?????? ?? ????? ?????? ??? ????? ?????? ???? ????? ???? ??????? ???????? ????????? ????????? ????? ???????? ?? ?????? ???????.,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/d56afbd49dca43e8bd72407451ab61cb~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士连衣裙
Women's Dresses","女士休闲连衣裙
Casual Dresses",?.?149,,,52.15,"?????? ???????,????","S,M,L",https://shop.tiktok.com/view/product/1737497362966611249?region=undefined&source=seller_center,香港布林閣服飾有限公司,0,0
S260311028794,1.7375E+18,SA,Vanndochic,???? ?????? ???? ??????? ????? ????? ?????? ?????? ???????? ??????? ????? ??? ??? ??? V ????? ?????? ?? ????? ???? ????? ?????? ??? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/ca90e3f483584fb78e1d7478d52f276f~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士套装与连体衣
Women's Suits & Sets","女士连体衣
Overalls",?.?145,,,49.3,"????,???? ????,???? ??????","S,M,L,XL",https://shop.tiktok.com/view/product/1737497363587368553?region=undefined&source=seller_center,香港諾涵國際貿易有限公司,0,0
S260319009958,1.7375E+18,SA,SJQ Women's Clothing,????? ????? ???? ????? ???? ????? ?????? ?????? ????? ????? ???? ????? ???? ??????? ????????? ??????,https://p16-oec-sg.ibyteimg.com/tos-alisg-i-aphluv4xwc-sg/9aa7e355d279488dab1830393500da17~tplv-aphluv4xwc-resize-jpeg:300:300.jpeg?dr=15584&from=520841845&idc=my2&ps=933b5bde&shcp=e4b437d3&shp=1f0b6a75&t=555f072d,,,,"女装和内衣
Womenswear & Underwear","女士连衣裙
Women's Dresses","女士休闲连衣裙
Casual Dresses",?.?129,,,45.15,"???,????,????,????,???? ????????,???? ??????,????????,????? ???? ???? ???????? ?????? ???????","S,M,L,XL,XXL",https://shop.tiktok.com/view/product/1737497402198623989?region=undefined&source=seller_center,四季青國際貿易有限公司,0,0
